204.0	380.0	390.0
0.0	0.0	0.0
4.0	180.0	190.0
0.0	0.0	0.0
204.0	380.0	390.0
12.0	540.0	570.0
600.0	600.0	600.0
200.0	200.0	200.0
396.0	220.0	210.0
392.0	40.0	20.0
588.0	60.0	30.0
588.0	60.0	30.0
200.0	200.0	200.0
392.0	40.0	20.0
404.0	580.0	590.0
208.0	560.0	580.0
0.0	0.0	0.0
404.0	580.0	590.0
204.0	380.0	390.0
196.0	20.0	10.0
404.0	580.0	590.0
592.0	240.0	220.0
600.0	600.0	600.0
396.0	220.0	210.0
396.0	220.0	210.0
12.0	540.0	570.0
12.0	540.0	570.0
208.0	560.0	580.0
404.0	580.0	590.0
400.0	400.0	400.0
600.0	600.0	600.0
204.0	380.0	390.0
400.0	400.0	400.0
4.0	180.0	190.0
592.0	240.0	220.0
204.0	380.0	390.0
12.0	540.0	570.0
392.0	40.0	20.0
400.0	400.0	400.0
400.0	400.0	400.0
0.0	0.0	0.0
400.0	400.0	400.0
600.0	600.0	600.0
396.0	220.0	210.0
588.0	60.0	30.0
200.0	200.0	200.0
396.0	220.0	210.0
404.0	580.0	590.0
200.0	200.0	200.0
200.0	200.0	200.0
200.0	200.0	200.0
4.0	180.0	190.0
600.0	600.0	600.0
396.0	220.0	210.0
196.0	20.0	10.0
4.0	180.0	190.0
392.0	40.0	20.0
4.0	180.0	190.0
196.0	20.0	10.0
12.0	540.0	570.0
12.0	540.0	570.0
600.0	600.0	600.0
592.0	240.0	220.0
600.0	600.0	600.0
12.0	540.0	570.0
600.0	600.0	600.0
204.0	380.0	390.0
4.0	180.0	190.0
600.0	600.0	600.0
0.0	0.0	0.0
588.0	60.0	30.0
596.0	420.0	410.0
208.0	560.0	580.0
396.0	220.0	210.0
200.0	200.0	200.0
400.0	400.0	400.0
0.0	0.0	0.0
8.0	360.0	380.0
208.0	560.0	580.0
8.0	360.0	380.0
592.0	240.0	220.0
596.0	420.0	410.0
4.0	180.0	190.0
404.0	580.0	590.0
4.0	180.0	190.0
396.0	220.0	210.0
196.0	20.0	10.0
8.0	360.0	380.0
396.0	220.0	210.0
4.0	180.0	190.0
0.0	0.0	0.0
0.0	0.0	0.0
588.0	60.0	30.0
196.0	20.0	10.0
404.0	580.0	590.0
208.0	560.0	580.0
0.0	0.0	0.0
12.0	540.0	570.0
400.0	400.0	400.0
4.0	180.0	190.0
596.0	420.0	410.0
8.0	360.0	380.0
588.0	60.0	30.0
592.0	240.0	220.0
592.0	240.0	220.0
208.0	560.0	580.0
8.0	360.0	380.0
404.0	580.0	590.0
4.0	180.0	190.0
592.0	240.0	220.0
4.0	180.0	190.0
0.0	0.0	0.0
592.0	240.0	220.0
0.0	0.0	0.0
204.0	380.0	390.0
404.0	580.0	590.0
596.0	420.0	410.0
404.0	580.0	590.0
208.0	560.0	580.0
8.0	360.0	380.0
12.0	540.0	570.0
208.0	560.0	580.0
392.0	40.0	20.0
8.0	360.0	380.0
4.0	180.0	190.0
0.0	0.0	0.0
404.0	580.0	590.0
592.0	240.0	220.0
0.0	0.0	0.0
392.0	40.0	20.0
396.0	220.0	210.0
200.0	200.0	200.0
204.0	380.0	390.0
204.0	380.0	390.0
12.0	540.0	570.0
8.0	360.0	380.0
404.0	580.0	590.0
200.0	200.0	200.0
204.0	380.0	390.0
200.0	200.0	200.0
396.0	220.0	210.0
592.0	240.0	220.0
588.0	60.0	30.0
392.0	40.0	20.0
12.0	540.0	570.0
396.0	220.0	210.0
4.0	180.0	190.0
0.0	0.0	0.0
592.0	240.0	220.0
204.0	380.0	390.0
404.0	580.0	590.0
404.0	580.0	590.0
4.0	180.0	190.0
600.0	600.0	600.0
588.0	60.0	30.0
12.0	540.0	570.0
396.0	220.0	210.0
396.0	220.0	210.0
588.0	60.0	30.0
8.0	360.0	380.0
204.0	380.0	390.0
592.0	240.0	220.0
4.0	180.0	190.0
404.0	580.0	590.0
392.0	40.0	20.0
600.0	600.0	600.0
592.0	240.0	220.0
8.0	360.0	380.0
396.0	220.0	210.0
600.0	600.0	600.0
588.0	60.0	30.0
208.0	560.0	580.0
196.0	20.0	10.0
396.0	220.0	210.0
396.0	220.0	210.0
588.0	60.0	30.0
196.0	20.0	10.0
588.0	60.0	30.0
196.0	20.0	10.0
592.0	240.0	220.0
196.0	20.0	10.0
200.0	200.0	200.0
592.0	240.0	220.0
0.0	0.0	0.0
404.0	580.0	590.0
600.0	600.0	600.0
400.0	400.0	400.0
204.0	380.0	390.0
588.0	60.0	30.0
400.0	400.0	400.0
208.0	560.0	580.0
588.0	60.0	30.0
200.0	200.0	200.0
208.0	560.0	580.0
392.0	40.0	20.0
600.0	600.0	600.0
8.0	360.0	380.0
196.0	20.0	10.0
588.0	60.0	30.0
0.0	0.0	0.0
12.0	540.0	570.0
396.0	220.0	210.0
592.0	240.0	220.0
596.0	420.0	410.0
596.0	420.0	410.0
200.0	200.0	200.0
404.0	580.0	590.0
4.0	180.0	190.0
588.0	60.0	30.0
200.0	200.0	200.0
12.0	540.0	570.0
592.0	240.0	220.0
196.0	20.0	10.0
396.0	220.0	210.0
200.0	200.0	200.0
600.0	600.0	600.0
12.0	540.0	570.0
12.0	540.0	570.0
200.0	200.0	200.0
588.0	60.0	30.0
12.0	540.0	570.0
200.0	200.0	200.0
596.0	420.0	410.0
8.0	360.0	380.0
400.0	400.0	400.0
4.0	180.0	190.0
8.0	360.0	380.0
204.0	380.0	390.0
400.0	400.0	400.0
596.0	420.0	410.0
204.0	380.0	390.0
600.0	600.0	600.0
0.0	0.0	0.0
392.0	40.0	20.0
12.0	540.0	570.0
400.0	400.0	400.0
208.0	560.0	580.0
596.0	420.0	410.0
404.0	580.0	590.0
196.0	20.0	10.0
404.0	580.0	590.0
596.0	420.0	410.0
8.0	360.0	380.0
4.0	180.0	190.0
404.0	580.0	590.0
404.0	580.0	590.0
196.0	20.0	10.0
392.0	40.0	20.0
204.0	380.0	390.0
208.0	560.0	580.0
592.0	240.0	220.0
204.0	380.0	390.0
404.0	580.0	590.0
392.0	40.0	20.0
12.0	540.0	570.0
200.0	200.0	200.0
400.0	400.0	400.0
592.0	240.0	220.0
4.0	180.0	190.0
200.0	200.0	200.0
8.0	360.0	380.0
0.0	0.0	0.0
204.0	380.0	390.0
404.0	580.0	590.0
4.0	180.0	190.0
596.0	420.0	410.0
592.0	240.0	220.0
392.0	40.0	20.0
592.0	240.0	220.0
204.0	380.0	390.0
588.0	60.0	30.0
392.0	40.0	20.0
8.0	360.0	380.0
588.0	60.0	30.0
396.0	220.0	210.0
600.0	600.0	600.0
204.0	380.0	390.0
4.0	180.0	190.0
400.0	400.0	400.0
12.0	540.0	570.0
0.0	0.0	0.0
204.0	380.0	390.0
596.0	420.0	410.0
8.0	360.0	380.0
0.0	0.0	0.0
396.0	220.0	210.0
600.0	600.0	600.0
592.0	240.0	220.0
392.0	40.0	20.0
4.0	180.0	190.0
596.0	420.0	410.0
392.0	40.0	20.0
392.0	40.0	20.0
392.0	40.0	20.0
208.0	560.0	580.0
8.0	360.0	380.0
8.0	360.0	380.0
400.0	400.0	400.0
588.0	60.0	30.0
200.0	200.0	200.0
208.0	560.0	580.0
400.0	400.0	400.0
4.0	180.0	190.0
600.0	600.0	600.0
208.0	560.0	580.0
592.0	240.0	220.0
8.0	360.0	380.0
196.0	20.0	10.0
396.0	220.0	210.0
600.0	600.0	600.0
396.0	220.0	210.0
392.0	40.0	20.0
208.0	560.0	580.0
12.0	540.0	570.0
204.0	380.0	390.0
400.0	400.0	400.0
204.0	380.0	390.0
0.0	0.0	0.0
400.0	400.0	400.0
200.0	200.0	200.0
12.0	540.0	570.0
588.0	60.0	30.0
404.0	580.0	590.0
400.0	400.0	400.0
392.0	40.0	20.0
200.0	200.0	200.0
204.0	380.0	390.0
588.0	60.0	30.0
196.0	20.0	10.0
200.0	200.0	200.0
400.0	400.0	400.0
0.0	0.0	0.0
404.0	580.0	590.0
12.0	540.0	570.0
204.0	380.0	390.0
0.0	0.0	0.0
8.0	360.0	380.0
600.0	600.0	600.0
0.0	0.0	0.0
596.0	420.0	410.0
600.0	600.0	600.0
404.0	580.0	590.0
404.0	580.0	590.0
596.0	420.0	410.0
208.0	560.0	580.0
4.0	180.0	190.0
196.0	20.0	10.0
592.0	240.0	220.0
8.0	360.0	380.0
400.0	400.0	400.0
8.0	360.0	380.0
392.0	40.0	20.0
400.0	400.0	400.0
592.0	240.0	220.0
404.0	580.0	590.0
588.0	60.0	30.0
204.0	380.0	390.0
200.0	200.0	200.0
592.0	240.0	220.0
596.0	420.0	410.0
404.0	580.0	590.0
600.0	600.0	600.0
592.0	240.0	220.0
588.0	60.0	30.0
600.0	600.0	600.0
596.0	420.0	410.0
0.0	0.0	0.0
404.0	580.0	590.0
200.0	200.0	200.0
600.0	600.0	600.0
4.0	180.0	190.0
596.0	420.0	410.0
396.0	220.0	210.0
600.0	600.0	600.0
0.0	0.0	0.0
588.0	60.0	30.0
596.0	420.0	410.0
404.0	580.0	590.0
588.0	60.0	30.0
400.0	400.0	400.0
400.0	400.0	400.0
8.0	360.0	380.0
204.0	380.0	390.0
400.0	400.0	400.0
600.0	600.0	600.0
200.0	200.0	200.0
588.0	60.0	30.0
0.0	0.0	0.0
592.0	240.0	220.0
400.0	400.0	400.0
0.0	0.0	0.0
596.0	420.0	410.0
588.0	60.0	30.0
596.0	420.0	410.0
592.0	240.0	220.0
4.0	180.0	190.0
392.0	40.0	20.0
200.0	200.0	200.0
404.0	580.0	590.0
400.0	400.0	400.0
208.0	560.0	580.0
0.0	0.0	0.0
588.0	60.0	30.0
208.0	560.0	580.0
404.0	580.0	590.0
4.0	180.0	190.0
200.0	200.0	200.0
588.0	60.0	30.0
400.0	400.0	400.0
400.0	400.0	400.0
200.0	200.0	200.0
8.0	360.0	380.0
12.0	540.0	570.0
204.0	380.0	390.0
8.0	360.0	380.0
396.0	220.0	210.0
0.0	0.0	0.0
0.0	0.0	0.0
196.0	20.0	10.0
404.0	580.0	590.0
588.0	60.0	30.0
392.0	40.0	20.0
200.0	200.0	200.0
8.0	360.0	380.0
404.0	580.0	590.0
400.0	400.0	400.0
196.0	20.0	10.0
4.0	180.0	190.0
404.0	580.0	590.0
196.0	20.0	10.0
12.0	540.0	570.0
588.0	60.0	30.0
392.0	40.0	20.0
592.0	240.0	220.0
392.0	40.0	20.0
208.0	560.0	580.0
208.0	560.0	580.0
600.0	600.0	600.0
596.0	420.0	410.0
600.0	600.0	600.0
600.0	600.0	600.0
588.0	60.0	30.0
588.0	60.0	30.0
8.0	360.0	380.0
4.0	180.0	190.0
592.0	240.0	220.0
404.0	580.0	590.0
588.0	60.0	30.0
208.0	560.0	580.0
392.0	40.0	20.0
596.0	420.0	410.0
208.0	560.0	580.0
600.0	600.0	600.0
596.0	420.0	410.0
592.0	240.0	220.0
592.0	240.0	220.0
592.0	240.0	220.0
12.0	540.0	570.0
592.0	240.0	220.0
600.0	600.0	600.0
396.0	220.0	210.0
204.0	380.0	390.0
200.0	200.0	200.0
596.0	420.0	410.0
396.0	220.0	210.0
204.0	380.0	390.0
196.0	20.0	10.0
208.0	560.0	580.0
4.0	180.0	190.0
392.0	40.0	20.0
4.0	180.0	190.0
12.0	540.0	570.0
588.0	60.0	30.0
12.0	540.0	570.0
200.0	200.0	200.0
404.0	580.0	590.0
588.0	60.0	30.0
4.0	180.0	190.0
208.0	560.0	580.0
4.0	180.0	190.0
204.0	380.0	390.0
404.0	580.0	590.0
600.0	600.0	600.0
4.0	180.0	190.0
8.0	360.0	380.0
596.0	420.0	410.0
200.0	200.0	200.0
600.0	600.0	600.0
4.0	180.0	190.0
592.0	240.0	220.0
196.0	20.0	10.0
12.0	540.0	570.0
208.0	560.0	580.0
0.0	0.0	0.0
196.0	20.0	10.0
4.0	180.0	190.0
404.0	580.0	590.0
600.0	600.0	600.0
588.0	60.0	30.0
392.0	40.0	20.0
592.0	240.0	220.0
588.0	60.0	30.0
8.0	360.0	380.0
4.0	180.0	190.0
588.0	60.0	30.0
392.0	40.0	20.0
12.0	540.0	570.0
204.0	380.0	390.0
0.0	0.0	0.0
396.0	220.0	210.0
0.0	0.0	0.0
196.0	20.0	10.0
400.0	400.0	400.0
0.0	0.0	0.0
208.0	560.0	580.0
204.0	380.0	390.0
396.0	220.0	210.0
4.0	180.0	190.0
596.0	420.0	410.0
12.0	540.0	570.0
592.0	240.0	220.0
204.0	380.0	390.0
588.0	60.0	30.0
396.0	220.0	210.0
8.0	360.0	380.0
200.0	200.0	200.0
8.0	360.0	380.0
0.0	0.0	0.0
600.0	600.0	600.0
596.0	420.0	410.0
404.0	580.0	590.0
396.0	220.0	210.0
600.0	600.0	600.0
4.0	180.0	190.0
200.0	200.0	200.0
396.0	220.0	210.0
200.0	200.0	200.0
392.0	40.0	20.0
596.0	420.0	410.0
12.0	540.0	570.0
400.0	400.0	400.0
200.0	200.0	200.0
396.0	220.0	210.0
204.0	380.0	390.0
200.0	200.0	200.0
196.0	20.0	10.0
396.0	220.0	210.0
8.0	360.0	380.0
196.0	20.0	10.0
592.0	240.0	220.0
392.0	40.0	20.0
4.0	180.0	190.0
600.0	600.0	600.0
204.0	380.0	390.0
600.0	600.0	600.0
588.0	60.0	30.0
596.0	420.0	410.0
592.0	240.0	220.0
400.0	400.0	400.0
588.0	60.0	30.0
400.0	400.0	400.0
596.0	420.0	410.0
396.0	220.0	210.0
600.0	600.0	600.0
196.0	20.0	10.0
392.0	40.0	20.0
396.0	220.0	210.0
588.0	60.0	30.0
12.0	540.0	570.0
4.0	180.0	190.0
12.0	540.0	570.0
208.0	560.0	580.0
196.0	20.0	10.0
600.0	600.0	600.0
204.0	380.0	390.0
4.0	180.0	190.0
392.0	40.0	20.0
392.0	40.0	20.0
196.0	20.0	10.0
600.0	600.0	600.0
392.0	40.0	20.0
400.0	400.0	400.0
196.0	20.0	10.0
4.0	180.0	190.0
4.0	180.0	190.0
588.0	60.0	30.0
196.0	20.0	10.0
196.0	20.0	10.0
392.0	40.0	20.0
592.0	240.0	220.0
392.0	40.0	20.0
396.0	220.0	210.0
12.0	540.0	570.0
404.0	580.0	590.0
404.0	580.0	590.0
196.0	20.0	10.0
392.0	40.0	20.0
208.0	560.0	580.0
596.0	420.0	410.0
0.0	0.0	0.0
592.0	240.0	220.0
596.0	420.0	410.0
204.0	380.0	390.0
204.0	380.0	390.0
600.0	600.0	600.0
400.0	400.0	400.0
12.0	540.0	570.0
404.0	580.0	590.0
12.0	540.0	570.0
392.0	40.0	20.0
596.0	420.0	410.0
196.0	20.0	10.0
196.0	20.0	10.0
196.0	20.0	10.0
396.0	220.0	210.0
404.0	580.0	590.0
588.0	60.0	30.0
592.0	240.0	220.0
392.0	40.0	20.0
396.0	220.0	210.0
0.0	0.0	0.0
204.0	380.0	390.0
4.0	180.0	190.0
396.0	220.0	210.0
8.0	360.0	380.0
0.0	0.0	0.0
400.0	400.0	400.0
0.0	0.0	0.0
4.0	180.0	190.0
600.0	600.0	600.0
400.0	400.0	400.0
600.0	600.0	600.0
404.0	580.0	590.0
396.0	220.0	210.0
592.0	240.0	220.0
208.0	560.0	580.0
396.0	220.0	210.0
0.0	0.0	0.0
12.0	540.0	570.0
8.0	360.0	380.0
396.0	220.0	210.0
392.0	40.0	20.0
596.0	420.0	410.0
392.0	40.0	20.0
0.0	0.0	0.0
592.0	240.0	220.0
4.0	180.0	190.0
588.0	60.0	30.0
208.0	560.0	580.0
404.0	580.0	590.0
12.0	540.0	570.0
12.0	540.0	570.0
396.0	220.0	210.0
200.0	200.0	200.0
392.0	40.0	20.0
0.0	0.0	0.0
400.0	400.0	400.0
200.0	200.0	200.0
204.0	380.0	390.0
596.0	420.0	410.0
12.0	540.0	570.0
196.0	20.0	10.0
12.0	540.0	570.0
592.0	240.0	220.0
200.0	200.0	200.0
392.0	40.0	20.0
400.0	400.0	400.0
404.0	580.0	590.0
196.0	20.0	10.0
8.0	360.0	380.0
404.0	580.0	590.0
592.0	240.0	220.0
600.0	600.0	600.0
596.0	420.0	410.0
404.0	580.0	590.0
592.0	240.0	220.0
588.0	60.0	30.0
396.0	220.0	210.0
8.0	360.0	380.0
12.0	540.0	570.0
200.0	200.0	200.0
596.0	420.0	410.0
400.0	400.0	400.0
8.0	360.0	380.0
596.0	420.0	410.0
12.0	540.0	570.0
596.0	420.0	410.0
392.0	40.0	20.0
196.0	20.0	10.0
0.0	0.0	0.0
0.0	0.0	0.0
204.0	380.0	390.0
196.0	20.0	10.0
0.0	0.0	0.0
592.0	240.0	220.0
400.0	400.0	400.0
400.0	400.0	400.0
0.0	0.0	0.0
8.0	360.0	380.0
396.0	220.0	210.0
400.0	400.0	400.0
392.0	40.0	20.0
8.0	360.0	380.0
204.0	380.0	390.0
200.0	200.0	200.0
400.0	400.0	400.0
12.0	540.0	570.0
204.0	380.0	390.0
600.0	600.0	600.0
592.0	240.0	220.0
396.0	220.0	210.0
204.0	380.0	390.0
4.0	180.0	190.0
8.0	360.0	380.0
196.0	20.0	10.0
400.0	400.0	400.0
0.0	0.0	0.0
8.0	360.0	380.0
0.0	0.0	0.0
8.0	360.0	380.0
588.0	60.0	30.0
404.0	580.0	590.0
400.0	400.0	400.0
588.0	60.0	30.0
596.0	420.0	410.0
208.0	560.0	580.0
400.0	400.0	400.0
208.0	560.0	580.0
8.0	360.0	380.0
208.0	560.0	580.0
592.0	240.0	220.0
588.0	60.0	30.0
596.0	420.0	410.0
0.0	0.0	0.0
400.0	400.0	400.0
400.0	400.0	400.0
12.0	540.0	570.0
600.0	600.0	600.0
404.0	580.0	590.0
404.0	580.0	590.0
600.0	600.0	600.0
196.0	20.0	10.0
204.0	380.0	390.0
600.0	600.0	600.0
404.0	580.0	590.0
204.0	380.0	390.0
404.0	580.0	590.0
4.0	180.0	190.0
208.0	560.0	580.0
400.0	400.0	400.0
196.0	20.0	10.0
392.0	40.0	20.0
208.0	560.0	580.0
0.0	0.0	0.0
600.0	600.0	600.0
12.0	540.0	570.0
200.0	200.0	200.0
200.0	200.0	200.0
200.0	200.0	200.0
404.0	580.0	590.0
396.0	220.0	210.0
588.0	60.0	30.0
4.0	180.0	190.0
600.0	600.0	600.0
396.0	220.0	210.0
204.0	380.0	390.0
208.0	560.0	580.0
396.0	220.0	210.0
596.0	420.0	410.0
4.0	180.0	190.0
204.0	380.0	390.0
404.0	580.0	590.0
396.0	220.0	210.0
404.0	580.0	590.0
8.0	360.0	380.0
4.0	180.0	190.0
200.0	200.0	200.0
596.0	420.0	410.0
404.0	580.0	590.0
592.0	240.0	220.0
600.0	600.0	600.0
4.0	180.0	190.0
592.0	240.0	220.0
600.0	600.0	600.0
0.0	0.0	0.0
8.0	360.0	380.0
204.0	380.0	390.0
392.0	40.0	20.0
200.0	200.0	200.0
4.0	180.0	190.0
600.0	600.0	600.0
404.0	580.0	590.0
4.0	180.0	190.0
596.0	420.0	410.0
196.0	20.0	10.0
596.0	420.0	410.0
396.0	220.0	210.0
8.0	360.0	380.0
600.0	600.0	600.0
204.0	380.0	390.0
392.0	40.0	20.0
588.0	60.0	30.0
400.0	400.0	400.0
596.0	420.0	410.0
196.0	20.0	10.0
592.0	240.0	220.0
404.0	580.0	590.0
392.0	40.0	20.0
392.0	40.0	20.0
592.0	240.0	220.0
4.0	180.0	190.0
204.0	380.0	390.0
200.0	200.0	200.0
392.0	40.0	20.0
592.0	240.0	220.0
208.0	560.0	580.0
4.0	180.0	190.0
200.0	200.0	200.0
8.0	360.0	380.0
592.0	240.0	220.0
596.0	420.0	410.0
592.0	240.0	220.0
400.0	400.0	400.0
204.0	380.0	390.0
392.0	40.0	20.0
0.0	0.0	0.0
4.0	180.0	190.0
12.0	540.0	570.0
4.0	180.0	190.0
4.0	180.0	190.0
196.0	20.0	10.0
400.0	400.0	400.0
196.0	20.0	10.0
8.0	360.0	380.0
600.0	600.0	600.0
8.0	360.0	380.0
392.0	40.0	20.0
596.0	420.0	410.0
588.0	60.0	30.0
396.0	220.0	210.0
396.0	220.0	210.0
600.0	600.0	600.0
596.0	420.0	410.0
392.0	40.0	20.0
4.0	180.0	190.0
4.0	180.0	190.0
392.0	40.0	20.0
200.0	200.0	200.0
12.0	540.0	570.0
600.0	600.0	600.0
4.0	180.0	190.0
8.0	360.0	380.0
8.0	360.0	380.0
196.0	20.0	10.0
204.0	380.0	390.0
392.0	40.0	20.0
8.0	360.0	380.0
400.0	400.0	400.0
208.0	560.0	580.0
4.0	180.0	190.0
592.0	240.0	220.0
588.0	60.0	30.0
600.0	600.0	600.0
12.0	540.0	570.0
392.0	40.0	20.0
600.0	600.0	600.0
208.0	560.0	580.0
600.0	600.0	600.0
4.0	180.0	190.0
600.0	600.0	600.0
596.0	420.0	410.0
592.0	240.0	220.0
200.0	200.0	200.0
400.0	400.0	400.0
204.0	380.0	390.0
204.0	380.0	390.0
196.0	20.0	10.0
600.0	600.0	600.0
4.0	180.0	190.0
396.0	220.0	210.0
392.0	40.0	20.0
588.0	60.0	30.0
396.0	220.0	210.0
4.0	180.0	190.0
8.0	360.0	380.0
396.0	220.0	210.0
4.0	180.0	190.0
404.0	580.0	590.0
200.0	200.0	200.0
592.0	240.0	220.0
8.0	360.0	380.0
12.0	540.0	570.0
600.0	600.0	600.0
4.0	180.0	190.0
196.0	20.0	10.0
200.0	200.0	200.0
588.0	60.0	30.0
592.0	240.0	220.0
12.0	540.0	570.0
588.0	60.0	30.0
588.0	60.0	30.0
200.0	200.0	200.0
588.0	60.0	30.0
392.0	40.0	20.0
400.0	400.0	400.0
588.0	60.0	30.0
204.0	380.0	390.0
208.0	560.0	580.0
200.0	200.0	200.0
396.0	220.0	210.0
596.0	420.0	410.0
208.0	560.0	580.0
396.0	220.0	210.0
596.0	420.0	410.0
404.0	580.0	590.0
396.0	220.0	210.0
196.0	20.0	10.0
404.0	580.0	590.0
392.0	40.0	20.0
392.0	40.0	20.0
596.0	420.0	410.0
196.0	20.0	10.0
592.0	240.0	220.0
392.0	40.0	20.0
200.0	200.0	200.0
4.0	180.0	190.0
4.0	180.0	190.0
588.0	60.0	30.0
396.0	220.0	210.0
588.0	60.0	30.0
400.0	400.0	400.0
396.0	220.0	210.0
400.0	400.0	400.0
392.0	40.0	20.0
400.0	400.0	400.0
596.0	420.0	410.0
4.0	180.0	190.0
8.0	360.0	380.0
396.0	220.0	210.0
392.0	40.0	20.0
200.0	200.0	200.0
196.0	20.0	10.0
392.0	40.0	20.0
600.0	600.0	600.0
600.0	600.0	600.0
196.0	20.0	10.0
208.0	560.0	580.0
596.0	420.0	410.0
396.0	220.0	210.0
200.0	200.0	200.0
0.0	0.0	0.0
204.0	380.0	390.0
396.0	220.0	210.0
392.0	40.0	20.0
400.0	400.0	400.0
8.0	360.0	380.0
404.0	580.0	590.0
600.0	600.0	600.0
592.0	240.0	220.0
592.0	240.0	220.0
12.0	540.0	570.0
392.0	40.0	20.0
196.0	20.0	10.0
8.0	360.0	380.0
196.0	20.0	10.0
196.0	20.0	10.0
588.0	60.0	30.0
208.0	560.0	580.0
600.0	600.0	600.0
0.0	0.0	0.0
600.0	600.0	600.0
588.0	60.0	30.0
4.0	180.0	190.0
596.0	420.0	410.0
592.0	240.0	220.0
204.0	380.0	390.0
588.0	60.0	30.0
200.0	200.0	200.0
588.0	60.0	30.0
0.0	0.0	0.0
596.0	420.0	410.0
12.0	540.0	570.0
588.0	60.0	30.0
600.0	600.0	600.0
196.0	20.0	10.0
396.0	220.0	210.0
4.0	180.0	190.0
404.0	580.0	590.0
404.0	580.0	590.0
400.0	400.0	400.0
208.0	560.0	580.0
588.0	60.0	30.0
4.0	180.0	190.0
8.0	360.0	380.0
12.0	540.0	570.0
600.0	600.0	600.0
196.0	20.0	10.0
204.0	380.0	390.0
204.0	380.0	390.0
596.0	420.0	410.0
400.0	400.0	400.0
592.0	240.0	220.0
4.0	180.0	190.0
404.0	580.0	590.0
400.0	400.0	400.0
600.0	600.0	600.0
392.0	40.0	20.0
596.0	420.0	410.0
396.0	220.0	210.0
204.0	380.0	390.0
392.0	40.0	20.0
600.0	600.0	600.0
596.0	420.0	410.0
8.0	360.0	380.0
